Station ID,Latitude,Longitude,DC Fast Count,City,ZIP
218983,34.421973,-118.547668,1,Santa Clarita,91355
218991,34.15231,-118.82629,4,Westlake Village,91361
219790,34.44092,-119.74609,4,Santa Barbara,93105
220200,32.773096,-115.550303,8,El Centro,92243
220345,36.81892,-119.79229,1,Fresno,93710
220452,33.894972,-118.379134,2,Manhattan Beach,90266
220686,34.844597,-117.0857,70,Barstow,92311
220766,38.339278,-122.323327,1,Napa,94558
220916,34.06855,-118.29117,4,Los Angeles,90020
220937,37.482723,-122.177533,1,Menlo Park,94025
220943,37.482683,-122.177559,1,Menlo Park,94025
221270,33.99784,-117.714818,3,Chino,91710
221274,36.971348,-121.965929,4,Capitola,95010
221319,37.986241,-121.343371,4,Stockton,95207
221414,33.820293,-117.910021,4,Anaheim,92805
221514,37.12595,-120.24682,2,Chowchilla,93610
221780,32.776423,-117.155171,10,San Diego,92108
221785,34.066251,-117.650079,8,Ontario,91764
221788,33.200882,-117.245789,20,Vista,92083
222031,33.52699,-117.161113,1,Temecula,92591
222339,36.418471,-121.320325,7,Soledad,93960
222377,33.562302,-117.668057,1,Mission Viejo,92691
222410,34.158503,-118.49709,1,Los Angeles,91436
222489,38.603153,-122.864024,2,Healdsburg,95448
222802,40.163059,-122.228916,12,Red Bluff,96080
222803,34.0595,-117.1852,20,Redlands,92374
222838,37.314086,-121.86013,2,San Jose,95112
222839,36.851892,-119.950523,4,Madera,93637
222840,37.275024,-120.433018,4,Merced,95341
222841,36.067423,-119.017753,2,Porterville,93257
222887,37.40684,-122.01636,4,Sunnyvale,94089
223314,38.247575,-122.067989,1,Fairfield,94533
223354,35.7564,-117.381218,4,Trona,93562
223507,36.57554178,-119.6300781,16,Selma,93662
223563,33.5961,-117.24781,4,Wildomar,92595
223594,33.87854,-117.649955,1,Corona,92880
223597,33.861596,-118.099976,1,Cerritos,90703
223602,34.829254,-118.872293,3,Lebec,93243
223792,33.18394,-117.28459,4,Vista,92081
223801,38.40313,-122.540138,2,Kenwood,95452
223855,34.666737,-118.1486,3,Lancaster,93534
224412,34.142037,-118.148428,2,Pasadena,91105
224413,34.38381,-118.57355,4,Stevenson Ranch,91381
224432,35.986452,-119.961071,4,Kettleman City,93239
224434,32.558846,-117.059117,4,San Ysidro,92173
224435,36.415956,-121.320801,4,Soledad,93960
224436,37.644101,-122.403878,2,South San Francisco,94080
224456,37.481345,-122.16952,1,Menlo Park,94025
224625,34.41362,-118.55725,6,Valencia,91355
224684,38.726707,-120.835113,2,Placerville,95667
224992,32.54527,-117.040113,8,San Diego,92173
224996,33.980394,-118.445238,8,Marina Del Rey,90292
225147,34.227128,-119.15348,1,Oxnard,93036
225376,33.750986,-117.870914,1,Santa Ana,92701
225391,33.751044,-117.870918,1,Santa Ana,92701
225392,33.751071,-117.870887,1,Santa Ana,92701
225393,33.751174,-117.870925,1,Santa Ana,92701
225619,33.86583,-118.39531,6,Hermosa Beach,90254
225843,34.452256,-118.616132,12,Castaic,91384
226165,34.022174,-118.3519,1,Los Angeles,90016
226166,34.02217,-118.351938,1,Los Angeles,90016
226528,35.056792,-118.1746497,12,Mojave,93501
226529,37.100253,-121.01207,12,Santa Nella,95322
226533,37.50877,-120.8761,16,Turlock,95380
226646,40.578868,-124.15304,2,Fortuna,95540
226647,34.24328,-119.17816,6,Oxnard,93036
226778,41.751906,-124.194696,2,Crescent City,95531
227201,40.666924,-122.943794,1,Douglas City,96024
227387,34.091634,-118.382234,8,West Hollywood,90069
227389,37.446683,-122.1622931,19,Palo Alto,94301
227625,33.75924,-117.825179,4,Tustin,92780
227626,34.06222,-118.203005,8,Los Angeles,90033
227633,34.129705,-118.027828,4,Arcadia,91006
227648,38.23567,-122.461563,1,Sonoma,95476
227660,38.235636,-122.461563,1,Sonoma,95476
227661,38.235869,-122.462002,1,Sonoma,95476
227676,38.235653,-122.461563,1,Sonoma,95476
227699,38.104548,-122.230355,20,Vallejo,94590
227703,35.497954,-119.554083,16,Buttonwillow,93206
227707,39.167837,-123.210146,12,Ukiah,95482
227708,37.82615,-121.285962,11,Lathrop,95330
227893,34.06,-118.2,6,Los Angeles,90022
227894,34.06273,-118.20222,6,Los Angeles,90033
227935,33.185527,-117.328962,2,Oceanside,92054
227936,37.769111,-122.234205,2,Alameda,94501
227937,34.06175,-118.361353,2,Los Angeles,90036
227938,38.557683,-121.244307,2,Rancho Cordova,95742
227939,34.102244,-118.340168,1,Los Angeles,90028
227940,38.40753,-122.83972,2,Sebastopol,95472
227941,34.001519,-117.830519,1,Diamond Bar,91765
227942,36.951501,-120.075519,2,Madera,93637
227946,38.66234,-121.763541,4,Woodland,95776
227951,33.49654,-117.1509,1,Temecula,92590
227979,33.88418,-118.02534,1,La Mirada,90638
227980,34.144822,-118.2565,2,Glendale,91210
227983,32.7528654,-117.2066046,6,San Diego,92110
228023,37.781147,-122.41668,2,San Francisco,94102
228025,38.57471,-121.41813,2,Sacramento,95825
228032,32.896879,-117.20078,2,San Diego,92121
228035,33.766553,-118.183942,2,Long Beach,90802
228039,37.478278,-122.188966,3,Redwood City,94063
228040,34.05002,-118.43755,4,Los Angeles,90025
228041,33.73678,-116.407501,10,Rancho Mirage,92270
228044,33.841042,-117.962147,4,Anaheim,92801
228045,36.329444,-119.289444,2,Visalia,93291
228047,37.336232,-122.016164,2,Cupertino,95014
228052,34.10753,-117.82649,2,San Dimas,91773
228053,34.0974825,-118.3644627,2,Los Angeles,90046
228054,32.84026,-116.98264,2,Santee,92071
228056,33.771758,-118.374096,2,Rolling Hills Estates,90274
228081,38.567526,-121.504937,6,Sacramento,95818
228084,33.99422,-118.45172,2,Venice,90291
228087,37.479348,-122.15223,3,Menlo Park,94025
228088,33.684351,-117.177103,2,Menifee,92584
228089,34.116707,-118.151598,2,South Pasadena,91030
228091,33.706839,-117.920023,2,Santa Ana,92704
228092,34.15205,-118.6472,1,Calabasas,91302
228094,33.962406,-118.353635,4,Inglewood,90301
228098,34.10235,-118.30887,9,Los Angeles,90027
228113,33.922367,-116.801502,4,Cabazon,92230
228121,34.7012,-118.171465,2,Lancaster,93536
228127,33.8896014,-117.81268,2,Yorba Linda,92886
228131,33.8046079,-118.0160171,6,Cypress,90630
228138,34.02736,-118.39233,2,Los Angeles,90034
228153,34.12652,-118.70709,2,Agoura Hills,91301
228160,34.429413,-118.552869,2,Valencia,91355
228163,37.559261,-122.270296,4,Foster City,94404
228166,37.7782,-122.41375,5,San Francisco,94103
228176,37.809965,-122.246595,6,Oakland,94610
228179,37.902443,-122.525354,3,Mill Valley,94941
228188,34.07244,-118.44489,6,Los Angeles,90095
228189,37.385166,-121.928939,6,San Jose,95131
228196,34.24564,-118.42088,6,Arleta,91331
228202,34.067355,-117.606918,2,Ontario,91764
228208,37.803258,-122.276778,4,Oakland,94606
228214,37.935951,-122.343964,4,Richmond,94804
228217,32.544659,-117.043331,2,San Ysidro,92173
228218,37.7681548,-122.4268005,2,San Francisco,94114
228219,34.216111,-119.057778,2,Camarillo,93010
228220,32.765028,-117.1502275,2,San Diego,92108
228221,33.124966,-117.319507,2,Carlsbad,92008
228222,37.840178,-122.293828,2,Emeryville,94608
228223,37.3771473,-122.0292882,4,Sunnyvale,94086
228224,32.98133,-117.25262,2,Del Mar,92014
228225,32.699457,-117.101887,2,San Diego,92113
228226,32.607978,-117.080893,2,Chula Vista,91911
228228,37.697103,-121.876892,2,Pleasanton,94588
228229,37.699951,-122.483575,2,Daly City,94015
228230,37.55488,-121.98448,2,Fremont,94538
228231,37.80501,-122.41723,2,San Francisco,94133
228232,33.14311,-117.09495,2,Escondido,92026
228233,32.834693,-117.18803,2,San Diego,92117
228234,38.1062,-122.56547,4,Novato,94945
228235,33.92683,-116.81132,2,Cabazon,92230
228236,32.95781,-117.1266,2,San Diego,92129
228238,37.928004,-122.514723,2,Corte Madera,94925
228239,32.76803,-117.16391,2,San Diego,92108
228240,37.602235,-122.392945,3,Millbrae,94030
228241,37.941415,-122.057718,2,Pleasant Hill,94523
228242,34.034237,-117.689055,2,Chino,91710
228243,34.16892,-118.537994,2,Tarzana,91356
228244,33.935345,-118.120897,2,Downey,90241
228245,33.745458,-117.816994,2,Tustin,92780
228246,34.271169,-119.249713,2,Ventura,93003
228247,37.85553,-122.26077,2,Berkeley,94705
228248,34.084388,-117.298811,2,San Bernardino,92408
228249,37.39896,-122.11018,2,Los Altos,94022
228250,34.164588,-117.284561,2,San Bernardino,92405
228251,38.799779,-121.204591,1,Rocklin,95677
228252,33.863032,-118.401582,2,Hermosa Beach,90254
228254,38.256796,-122.648242,2,Petaluma,94952
228256,37.32416,-122.04032,2,Cupertino,95014
228257,33.045245,-117.292198,6,Encinitas,92024
228258,37.699495,-121.84677,2,Livermore,94551
228260,34.174294,-118.59708,2,Woodland Hills,91367
228261,38.45823,-122.73225,6,Santa Rosa,95401
228262,37.4170654,-121.8964984,2,Milpitas,95035
228263,38.366653,-121.95586,2,Vacaville,95687
228264,33.999398,-118.460599,1,Venice,90291
228265,33.678862,-117.988956,2,Huntington Beach,92648
228266,37.88061,-122.29729,2,Berkeley,94710
228268,37.593529,-122.503312,2,Pacifica,94044
228270,33.55722,-117.66814,2,Mission Viejo,92691
228271,33.886267,-117.520945,2,Corona,92879
228272,33.7803,-117.89181,2,Orange,92868
228274,37.378474,-122.075627,2,Mountain View,94040
228275,33.716997,-118.052039,2,Huntington Beach,92649
228276,37.342027,-120.614097,2,Atwater,95301
228277,34.182093,-118.886496,2,Thousand Oaks,91360
228279,37.48229,-122.23167,2,Redwood City,94062
228280,33.747794,-118.011165,2,Westminster,92683
228281,38.005337,-122.545062,2,San Rafael,94903
228282,33.7020763,-117.8852082,4,Santa Ana,92704
228283,38.438985,-122.71757,1,Santa Rosa,95401
228284,37.33222,-121.90465,4,San Jose,95126
228285,38.54059,-121.74073,2,Davis,95616
228286,38.296945,-122.302573,1,Napa,94558
228287,33.863097,-118.096201,2,Cerritos,90703
228288,33.872047,-117.736588,2,Yorba Linda,92887
228289,33.90145,-118.38249,2,Manhattan Beach,90266
228290,33.81739,-118.1843,2,Long Beach,90807
228293,33.84528,-116.47809,1,Cathedral City,92234
228294,34.472906,-117.350142,2,Victorville,92392
228295,34.071281,-117.549227,2,Ontario,91764
228296,34.08034,-118.07235,2,Rosemead,91770
228301,38.132711,-122.218585,2,Vallejo,94591
228313,37.652308,-121.878425,4,Pleasanton,94566
228339,34.01764,-118.49514,12,Santa Monica,90401
228342,37.694576,-121.927308,2,Pleasanton,94588
228343,37.8934,-122.11681,1,Lafayette,94549
228344,37.70536,-121.88962,2,Dublin,94568
228346,34.088568,-117.685927,4,Montclair,91763
228348,33.72339,-117.98875,1,Westminster,92683
228349,32.78038,-117.12867,2,San Diego,92108
228351,37.6654,-122.12076,2,Hayward,94541
228352,37.40345,-122.00968,2,Sunnyvale,94089
228354,37.759985,-121.457164,2,Tracy,95304
228355,37.02455,-121.56527,2,Gilroy,95020
228356,37.81333,-122.26058,4,Oakland,94612
228357,37.78122,-122.39974,2,San Francisco,94107
228359,37.76443,-122.40282,2,San Francisco,94107
228360,37.789923,-122.423811,2,San Francisco,94109
228361,37.723957,-122.454409,4,San Francisco,94112
228362,38.655667,-121.12204,2,Folsom,95630
228363,38.59643,-121.3642,2,Sacramento,95864
228364,36.91896,-121.780939,2,Watsonville,95076
228365,36.97892,-122.01429,2,Santa Cruz,95062
228366,36.807314,-119.774767,2,Fresno,93710
228367,36.839444,-119.725278,2,Clovis,93612
228368,34.234263,-119.178744,2,Oxnard,93036
228369,33.752822,-118.308251,2,San Pedro,90732
228370,33.802309,-118.168307,2,Signal Hill,90755
228373,33.838356,-117.93761,2,Anaheim,92801
228374,33.65478,-117.98791,2,Huntington Beach,92648
228375,37.7850447,-122.4198061,9,San Francisco,94109
228385,38.65539,-121.07021,3,El Dorado Hills,95762
228393,37.341896,-122.070961,2,Los Altos,94024
228394,37.5331455,-122.3274054,4,San Mateo,94403
228395,34.279336,-118.741176,2,Simi Valley,93065
228398,33.934249,-117.274845,6,Moreno Valley,92553
228400,33.049812,-117.288899,1,Encinitas,92024
228401,37.77604,-122.44565,2,San Francisco,94117
228406,33.65606,-117.7477008,2,Irvine,92618
228411,37.567503,-122.323784,2,San Mateo,94401
228414,37.773236,-121.974087,2,San Ramon,94583
228415,38.76702,-121.26708,3,Roseville,95678
228416,37.5036,-122.2618505,2,San Carlos,94070
228418,39.16775,-120.1459,2,Tahoe City,96145
228420,38.905643,-121.073683,2,Auburn,95603
228421,33.4782,-117.10373,2,Temecula,92592
228422,33.758822,-117.838908,8,Santa Ana,92705
228424,37.51084,-122.29364,4,Belmont,94002
228430,38.5840997,-121.4857916,3,Sacramento,95814
228434,33.674237,-117.850427,2,Irvine,92612
228440,37.51873,-121.99211,4,Newark,94560
228442,37.663088,-122.470818,4,Daly City,94015
228444,33.81093,-118.11786,4,Long Beach,90808
228445,38.57626,-121.47729,3,Sacramento,95816
228446,33.73086,-116.38221,1,Palm Desert,92260
228451,32.9131,-117.14843,6,San Diego,92126
228452,34.146927,-118.612717,1,Calabasas,91302
228453,33.975524,-118.418655,1,Playa Vista,90094
228466,37.69895,-121.84432,2,Livermore,94551
228467,36.66604,-121.81055,8,Marina,93933
228469,38.817727,-121.188751,2,Loomis,95650
228470,37.412903,-121.938327,2,San Jose,95134
228471,37.696437,-121.850261,2,Pleasanton,94588
228472,33.167279,-117.247991,2,Vista,92081
228477,38.32363,-122.30141,2,Napa,94558
228478,38.762241,-120.578016,2,Pollock Pines,95726
228494,34.415008,-118.471113,2,Canyon Country,91351
228496,36.80978,-119.80552,2,Fresno,93704
228524,39.7500793,-122.2026507,4,Orland,95963
228526,39.1418375,-121.629528,2,Yuba City,95991
228529,37.594581,-120.976656,2,Ceres,95307
228530,37.645874,-122.452044,6,South San Francisco,94080
228531,36.90815,-121.75597,2,Watsonville,95076
228532,33.688898,-117.898275,4,Costa Mesa,92626
228533,36.655845,-121.661384,2,Salinas,93901
228535,38.290229,-121.307166,2,Galt,95632
228537,34.60594,-120.10132,1,Solvang,93463
228538,34.425572,-119.703028,1,Santa Barbara,93101
228541,37.687982,-121.055254,2,Modesto,95356
228543,33.851328,-118.139662,2,Lakewood,90712
228544,34.067781,-118.400914,2,Beverly Hills,90210
228545,33.921939,-118.132406,2,Downey,90242
228551,37.534191,-121.99707,5,Fremont,94538
228555,33.83393,-118.34873,2,Torrance,90503
228562,37.32514,-122.01139,2,Cupertino,95014
228563,36.573579,-119.628325,2,Selma,93662
228568,33.70058,-117.35212,2,Lake Elsinore,92530
228569,37.710035,-121.078458,1,Salida,95368
228572,37.698288,-122.463339,2,Daly City,94014
228573,34.024883,-118.392448,2,Culver City,90232
228576,36.82359,-119.699674,2,Clovis,93612
228577,35.250038,-120.641541,2,San Luis Obispo,93401
228585,33.8099999,-118.117137,4,Long Beach,90815
228589,37.926066,-122.015724,2,Walnut Creek,94598
228591,33.9374039,-117.2691089,5,Moreno Valley,92553
228592,34.438106,-119.747435,2,Santa Barbara,93105
228599,34.077834,-118.039828,2,El Monte,91731
228616,32.7301038,-117.1724619,10,San Diego,92101
228626,33.72489,-117.83428,6,Tustin,92780
228633,33.98028,-117.97381,4,Hacienda Heights,91745
228634,37.60081,-122.39261,2,Millbrae,94030
228639,38.368183,-121.9619295,4,Vacaville,95688
228641,33.85898,-118.15158,4,Lakewood,90805
228643,32.691064,-117.103961,4,San Diego,92113
228644,37.933079,-122.330486,4,Richmond,94805
228645,33.88798,-118.250031,4,Compton,90220
228646,37.586596,-122.363513,6,Burlingame,94010
228649,36.731028,-119.801394,2,Fresno,93706
228651,34.15594,-118.63951,2,Calabasas,91302
228652,33.9452906,-118.1184295,3,Downey,90241
228654,33.99858,-117.84349,4,Diamond Bar,91789
228656,34.01454,-118.40405,3,Culver City,90232
228657,34.012781,-118.40304,3,Culver City,90230
228660,34.06209,-118.018235,4,El Monte,91732
228661,34.03985,-117.99918,4,La Puente,91746
228665,37.22646,-121.77446,4,San Jose,95139
228667,32.76506,-117.15005,4,San Diego,92108
228668,37.2402767,-121.9595757,4,Los Gatos,95032
228669,34.049668,-118.343706,3,Los Angeles,90019
228670,33.67107,-117.83352,6,Irvine,92612
228673,39.523225,-122.2118055,2,Willows,95988
228675,33.9759966,-117.8381096,6,Diamond Bar,91765
228681,37.9625955,-121.7340686,10,Antioch,94531
228688,37.8375988,-122.2616657,2,Oakland,94609
228693,37.7981773,-122.2769619,8,Oakland,94607
228694,37.69483,-122.07589,4,Castro Valley,94546
228696,37.6494,-122.09132,6,Hayward,94544
228700,37.6012395,-122.383501,4,Millbrae,94030
228701,37.79776,-122.40172,4,San Francisco,94111
228703,33.8527959,-117.9988407,2,Buena Park,90620
228707,32.756409,-117.200002,6,San Diego,92110
228708,36.801716,-121.664153,6,Salinas,93907
228710,34.1076259,-117.7205889,4,Claremont,91711
228714,34.1374666,-117.982164,8,Duarte,91010
228715,34.411931,-118.555859,6,Valencia,91355
228717,33.90419,-118.38206,2,El Segundo,90245
228719,36.852784,-121.397255,2,Hollister,95023
228720,37.703138,-122.129266,4,San Leandro,94578
228723,39.187141,-120.832537,2,Dutch Flat,95714
228731,32.75023,-117.16767,1,San Diego,92103
228745,36.619787,-121.844479,2,Seaside,93955
228753,37.356815,-122.020049,2,Sunnyvale,94087
228761,34.146045,-118.697616,4,Calabasas,91301
228762,37.394653,-121.93781,2,San Jose,95134
228764,33.60814,-117.87277,2,Newport Beach,92660
228766,37.275614,-121.854372,2,San Jose,95136
228767,37.596393,-122.080143,2,Union City,94587
228775,34.075802,-117.370627,2,Rialto,92376
228778,33.60952,-117.82705,1,Newport Coast,92657
228779,34.077342,-118.388499,1,Los Angeles,90048
228787,33.894473,-118.362304,4,Redondo Beach,90278
228792,34.268141,-118.898039,4,Moorpark,93021
228795,39.155571,-122.150232,2,Williams,95987
228796,33.89042,-118.2998,4,Gardena,90247
228797,34.013744,-118.490756,8,Santa Monica,90401
228800,34.112867,-117.533423,1,Rancho Cucamonga,91739
228803,35.26648,-116.07248,6,Baker,92309
228805,37.85553,-122.26077,4,Berkeley,94705
228810,34.061822,-118.446155,2,Los Angeles,90024
228811,34.051235,-118.240515,1,Los Angeles,90012
228812,34.04046,-118.23502,2,Los Angeles,90013
228815,37.7096893,-122.1646629,4,San Leandro,94577
229089,37.709866,-122.164662,12,San Leandro,94577
229090,35.266485,-119.25395,12,Bakersfield,93311
229092,33.727827,-117.822,12,Tustin,92780
229096,37.983794,-121.338678,2,Stockton,95207
229346,37.791186656,-122.412939989,1,San Francisco,94108
229383,37.921187,-121.297184,2,Stockton,95206
229453,41.77481,-124.18994,5,Crescent City,95531
229467,36.97447,-122.02409,6,Santa Cruz,95060
229515,37.676942,-122.459308,2,Colma,94014
230726,33.824444627797114,-116.54998567510552,2,Palm Springs,92262
230757,38.70884,-121.31367,6,Citrus Heights,95621
230758,36.213483,-121.127147,4,King City,93930
230759,37.285859,-121.9783434,4,Campbell,95008
230863,33.228167,-116.975975,2,Valley Center,92082
230864,34.6673,-118.1492,1,Lancaster,93534
230866,33.926628,-116.87636,2,Banning,92220
230935,35.639111,-120.653309,2,Paso Robles,93446
230949,34.059447,-117.185113,2,Redlands,92374
231025,32.691723,-117.12491,1,San Diego,92113
231114,37.510733,-121.948142,6,Fremont,94538
231119,32.7635732,-117.1150302,6,San Diego,92116
231121,35.51331,-120.6982,4,Atascadero,93422
231692,34.123815,-116.415701,16,Yucca Valley,92284
231753,32.83316,-117.164496,1,San Diego,92117
231757,36.807779,-119.898278,1,Fresno,93722
231758,36.807726,-119.898298,1,Fresno,93722
231760,39.403309,-123.350225,2,Willits,95490
232922,34.146732,-119.168477,1,Oxnard,93033
232923,34.14664,-119.168461,1,Oxnard,93033
232967,34.172423,-118.55265,1,Los Angeles,91356
232978,37.934803,-121.237687,6,Stockton,95205
233133,34.952986,-120.44553,1,Santa Maria,93458
233172,37.43313,-121.89388,4,Milpitas,95035
233384,33.859894,-117.921716,16,Fullerton,92832
233389,33.919672,-117.901941,24,Brea,92821
233393,40.590022,-122.378561,8,Redding,96001
233403,33.916903,-117.461539,1,Riverside,92503
234559,32.97771,-117.08845,8,San Diego,92129
234715,37.455934,-121.898446,1,Milpitas,95035
234963,34.187451,-118.318014,8,Burbank,91504
234964,36.350904,-119.425046,19,Visalia,93291
235094,33.8201867,-118.3215362,4,Torrance,90501
235413,34.42074,-118.58287,4,Valencia,91355
235787,34.1542,-118.44812,1,Sherman Oaks,91403
235947,34.227092,-119.153494,1,Oxnard,93036
236071,38.006149,-121.356408,4,Stockton,95219
236135,34.952771,-120.445492,1,Santa Maria,93458
236136,32.562802,-116.968086,1,San Diego,92154
236137,32.562801,-116.968073,1,San Diego,92154
236204,37.3930467231401,-121.983191608217,4,Santa Clara,95054
236207,37.26465747635461,-122.01308011962,2,Saratoga,95070
236208,37.26289691781816,-122.0129264499314,2,Saratoga,95070
236247,40.235123,-123.823775,2,Miranda,95553
236255,36.839935,-119.783668,5,Fresno,93720
236309,37.775745,-122.418191,1,San Francisco,94103
236310,37.775747,-122.418214,1,San Francisco,94103
236322,35.98918,-119.96013,10,Kettleman City,93239
236595,34.05953,-118.12661,1,Monterey Park,91754
236819,35.646226,-117.813324,1,Inyokern,93527
236820,35.646226,-117.813286,1,Inyokern,93527
236821,35.646222,-117.81325,1,Inyokern,93527
236822,35.646267,-117.813021,1,Inyokern,93527
236823,35.646216,-117.813218,1,Inyokern,93527
236824,35.646208,-117.813293,1,Inyokern,93527
236825,37.369016,-118.395835,1,Bishop,93514
236826,37.369018,-118.395917,1,Bishop,93514
236827,37.369019,-118.395784,1,Bishop,93514
236828,37.369036,-118.395766,1,Bishop,93514
236829,34.851349,-117.082578,1,Barstow,92311
236830,34.851351,-117.082522,1,Barstow,92311
236831,34.851351,-117.082619,1,Barstow,92311
236832,34.85135,-117.082652,1,Barstow,92311
236833,34.851351,-117.082684,1,Barstow,92311
236834,34.851351,-117.082554,1,Barstow,92311
236835,39.153204,-123.197824,1,Ukiah,95842
236836,39.15347,-123.197824,1,Ukiah,95842
236837,39.153418,-123.197813,1,Ukiah,95842
236838,40.58278,-124.14655,1,Fortuna,95540
236839,40.5829,-124.14652,1,Fortuna,95540
236840,40.58287,-124.14653,1,Fortuna,95540
236841,40.58294,-124.14652,1,Fortuna,95540
236842,40.58265,-124.14619,1,Fortuna,95540
236843,39.153322,-123.197845,1,Ukiah,95842
236844,39.153364,-123.197845,1,Ukiah,95842
236845,39.153355,-123.197853,1,Ukiah,95842
236846,38.59829795801732,-121.45009200264182,1,Sacramento,95815
236847,38.598289048950335,-121.45005780447818,1,Sacramento,95815
236848,38.59830634302052,-121.45011949528319,1,Sacramento,95815
236849,38.598238214841096,-121.44982713451165,1,Sacramento,95815
236851,39.32510337036355,-120.22213668231285,1,Truckee,96161
236853,39.32534727346063,-120.22240746767751,1,Truckee,96161
236854,39.32533990361799,-120.22257589403164,1,Truckee,96161
236855,39.32534768430354,-120.22253767255461,1,Truckee,96161
236856,39.325344053317046,-120.2225068271521,1,Truckee,96161
236863,33.71566,-117.964947,12,Fountain Valley,92708
236864,33.5607959,-117.671768,8,Mission Viejo,92691
236899,33.459093,-117.651987,6,San Clemente,92673
236954,40.58283,-124.1465,1,Fortuna,95540
236955,38.59811610801924,-121.44986803819756,1,Sacramento,95815
236984,37.771541,-122.392623,1,San Francisco,94158
237066,33.946716,-118.22994,3,Los Angeles,90002
237068,33.961488,-118.29207,5,Los Angeles,90044
237254,37.369015,-118.395868,1,Bishop,93514
237313,37.927328,-122.059755,1,Walnut Creek,94597
237619,34.025027,-118.469332,16,Santa Monica,90404
237624,38.409915,-121.418091,12,Elk Grove,95758
237626,34.070633,-117.889128,16,West Covina,91791
237629,37.679147,-119.763203,8,El Portal,95318
237643,34.038481,-118.443844,16,Los Angeles,90064
237646,34.886438,-117.019894,10,Barstow,92311
237654,34.234722,-118.553231,24,Northridge,91324
237656,38.862885,-121.951531,8,Dunnigan,95937
237665,37.300466,-121.9818,12,San Jose,95129
237667,32.62894,-117.041402,12,Chula Vista,91910
237668,33.858572,-118.116482,20,Lakewood,90713
237679,34.0807555508305,-118.092821208817,3,San Gabriel,91776
237808,33.946839,-117.46181,1,Riverside,92503
237829,37.99471,-122.10232,2,Martinez,94553
237831,33.593144,-117.728472,2,Aliso Viejo,92656
237832,38.504018,-122.469747,2,Saint Helena,94574
238199,33.832205,-117.92883,16,Anaheim,92805
238202,34.850929,-114.62288,12,Needles,92363
238210,34.157367,-118.467221,40,Sherman Oaks,91403
238211,36.845691,-119.730195,4,Fresno,93720
238523,33.827568,-118.250824,1,Carson,90745
238569,36.25387,-120.240479,60,Coalinga,93210
238570,34.423707,-118.584577,8,Valencia,91355
238571,33.659471,-117.294529,16,Lake Elsinore,92532
238576,33.947271,-117.000286,24,Beaumont,92223
238581,33.70424,-117.83705,7,Tustin,92782
238582,34.51729,-117.314069,16,Victorville,92395
238585,32.831697,-117.159433,12,San Diego,92111
238684,38.788159,-121.22465,7,Rocklin,95677
238722,33.726451,-117.797533,1,Tustin,92782
238723,33.726535,-117.797567,1,Tustin,92782
238764,34.01576950707915,-118.40445194626265,4,Culver City,90232
240742,38.6140594,-121.2706983,4,Rancho Cordova,95670
240743,36.736109,-119.732654,4,Fresno,93727
240767,38.641966,-121.520005,2,Sacramento,95834
240900,34.17522959014897,-118.8439208075486,1,Thousand Oaks,91362
241137,34.248243039292,-117.207102500697,1,Blue Jay,92317
241152,34.153656,-118.081719,20,Pasadena,91107
241283,39.021043,-121.550638,4,Plumas Lake,95961
250470,32.558749,-116.961242,1,San Diego,92154
250554,32.557515,-116.961678,1,San Diego,92154
250559,32.557535,-116.961666,1,San Diego,92154
250560,32.558761,-116.961113,1,San Diego,92154
251171,37.782534,-121.229371,1,Manteca,95337
251172,37.782535,-121.229351,1,Manteca,95337
251173,37.782528,-121.22935,1,Manteca,95337
251174,37.7826473,-121.229321,1,Manteca,95337
251175,37.7827724,-121.2292509,1,Manteca,95337
251176,37.7826184,-121.2293173,1,Manteca,95337
251734,34.150173,-118.657715,2,Calabasas,91302
251738,34.26528,-119.24588,1,Ventura,93003
251778,38.262527,-121.29803,1,Galt,95632
251846,38.262614,-121.29776,1,Galt,95632
251850,36.576635,-119.625484,1,Selma,93662
251851,36.576631,-119.6255,1,Selma,93662
252129,34.189391,-118.941644,8,Thousand Oaks,91320
252178,33.707417,-116.284822,1,La Quinta,92253
252512,32.821628,-117.184314,8,San Diego,92117
252516,34.463028,-117.354324,16,Victorville,92392
252679,36.837729,-119.888706,5,Fresno,93722
253285,34.065661,-118.170189,6,Los Angeles,90032
253286,34.069344,-117.974542,4,Baldwin Park,91706
253288,34.074273,-118.215321,4,Los Angeles,90031
253291,37.811143,-121.293809,4,Lathrop,95330
253425,34.134053,-117.43728,1,Fontana,92336
253426,34.133796,-117.437103,1,Fontana,92336
253427,34.133956,-117.436974,1,Fontana,92336
253600,37.791135128,-122.412819683,1,San Francisco,94108
253707,37.53473,-121.96197,1,Fremont,94538
253708,37.53474,-121.961988,1,Fremont,94538
253709,37.534769,-121.96204,1,Fremont,94538
253710,37.534778,-121.96207,1,Fremont,94538
253729,34.157922,-118.439487,1,Sherman Oaks,91423
253745,34.507742,-117.320922,6,Victorville,92395
253763,37.971118,-122.517435,8,San Rafael,94901
253765,39.111127,-121.556525,8,Marysville,95901
253768,34.602241,-118.145858,24,Palmdale,93551
253797,33.882387,-117.613261,1,Corona,92882
253805,33.882654,-117.613872,1,Corona,92882
253811,34.145207,-118.253631,1,Glendale,91205
253825,34.070532,-118.167802,6,Los Angeles,90032
253852,34.24067,-116.912014,1,Big Bear Lake,92315
253893,41.7547841,-124.1933819,1,Crescent City,95531
